,0
"('issue', 'transfer', 'resolve')",1
"('nw', 'port', 'abs')",1
"('provide', 'log', 'check')",1
"('assign', 'engineer', 'check')",2
"('name', 'bandwidth', 'class')",1
"('lync', 'sharing', 'lync')",1
"('utilization', 'report', 'newly')",1
"('project', 'project', 'handle')",1
"('help', 'user', 'resolve')",2
"('foglight', 'alarm', 'server')",1
"('ms', 'office', 'pro')",1
"('access', 'need', 'enable')",21
"('get', 'lock', 'frequently')",1
"('hard', 'disk', 'datum')",1
"('kindly', 'update', 'priority')",1
"('able', 'rdp', 'mention')",2
"('chennai', 'primary', 'ww')",1
"('suggest', 'user', 'enter')",1
"('fw', 'tms', 'link')",1
"('need', 'add', 'taca')",1
"('confirmation', 'appraisal', 'error')",1
"('checklist', 'wt', 'critical')",16
"('ie', 'ask', 'credencial')",1
"('federation', 'access', 'communicate')",1
"('wing', 'tag', 'jivin')",1
"('degradation', 'outlook', 'configuration')",1
"('bandwidth', 'class', 'pdc')",1
"('port', 'adptor', 'confiruation')",1
"('gakulka', 'vpn', 'link')",1
"('raise', 'enable', 'access')",1
"('fme', 'check', 'not')",1
"('fw', 'change', 'location')",1
"('new', 'password', 'big')",1
"('ecube', 'task', 'reflect')",2
"('alarm', 'ecsaclwiprocom', 'chassi')",1
"('lenovo', 'helix', 'laptop')",1
"('mac', 'address', 'debin')",2
"('enable', 'bitlocker', 'host')",1
"('mmohan', 'pw', 'issue')",1
"('unable', 'login', 'gateway')",1
"('ip', 'segment', 'bat')",1
"('utilization', 'ckt', '-PRON-')",1
"('lan', 'port', 'need')",72
"('shaper', 'primary', 'secondary')",1
"('wipro', 'bb', 'mdc')",1
"('ip', 'segment', 'coop')",1
"('flow', 'device', 'syslog')",1
"('datum', 'process', 'immediatly')",1
"('internet', 'lan', 'issue')",1
"('hard', 'ware', 'issue')",1
"('mac', 'address', 'confirm')",1
"('url', 'domain', 'name')",1
"('laptop', 'run', 'slow')",1
"('fw', 'critical', 'alarm')",3
"('multiple', 'user', 'unable')",1
"('not', 'display', 'current')",1
"('add', 'user', 'wipro')",2
"('mcafee', 'byod', 'problem')",1
"('change', 'proxy', 'setting')",1
"('ios', 'upgrade', 'limitation')",1
"('enable', 'federation', 'access')",3
"('implementation', 'new', 'link')",1
"('network', 'signal', 'issue')",1
"('issue', 'sound', 'website')",1
"('direct', 'access', 'not')",6
"('rdp', 'available', 'mention')",1
"('finalize', 'implementation', 'new')",1
"('wipro', 'mail', 'need')",1
"('ps', 'mb', 'bwcmr')",1
"('dsachid', 'office', 'activation')",1
"('ip', 'mac', 'address')",1
"('tranig', 'vedio', 'not')",1
"('img', 'gnoc', 'nso')",1
"('detail', 'eccheckpoint', 'ecinternet')",2
"('internet', 'slowness', 'peel')",2
"('pls', 'update', 'port')",1
"('offline', 'check', 'priority')",1
"('capture', 'traffic', 'port')",1
"('conversion', 'can', 'not')",1
"('address', 'login', 'issue')",1
"('available', 'mention', 'ip')",1
"('report', 'current', 'month')",2
"('log', 'check', 'cpu')",1
"('access', 'mac', 'address')",1
"('lock', 'user', 'want')",1
"('issue', 'sonu', 'pathak')",1
"('fedex', 'label', 'return')",1
